ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
2325682,HH620569,8/31/2002 20:00,060XX N WESTERN AVE,810,THEFT,FALSE,FALSE,2413,24,40,2,6,,,2002,8/17/2015 15:03,,
2325885,HH621043,9/2/2002 9:00,074XX N PAULINA ST,810,THEFT,FALSE,FALSE,2422,24,49,1,6,,,2002,8/17/2015 15:03,,
2325911,HH615588,8/29/2002 18:00,006XX S CLINTON ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,131,1,2,28,7,,,2002,8/17/2015 15:03,,
2326030,HH621388,8/30/2002 18:30,009XX N LA SALLE DR,820,THEFT,FALSE,FALSE,1832,18,42,8,6,,,2002,8/17/2015 15:03,,
2326284,HH620222,9/2/2002 4:28,076XX S NORMAL AVE,486,BATTERY,FALSE,TRUE,621,6,17,69,08B,,,2002,8/17/2015 15:03,,
11035499,JA368986,7/29/2017 19:12,014XX N SPAULDING AVE,460,BATTERY,FALSE,TRUE,1422,14,26,23,08B,1154103,1909199,2017,8/5/2017 15:50,41.90667217,-87.70935586
2326782,HH603631,8/25/2002 10:55,001XX N LAMON AVE,1661,GAMBLING,TRUE,FALSE,1532,15,28,25,19,,,2002,8/17/2015 15:03,,
11035500,JA369185,7/29/2017 22:15,015XX N DAMEN AVE,520,ASSAULT,FALSE,FALSE,1424,14,1,24,04A,1162795,1909913,2017,8/5/2017 15:50,41.9084535,-87.67740657
2327163,HH609442,8/25/2002 23:00,058XX S HONORE ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,715,7,15,67,11,,,2002,8/17/2015 15:03,,
2327584,HH600028,8/23/2002 16:55,007XX S HOLDEN CT,1811,NARCOTICS,TRUE,FALSE,132,1,2,32,18,,,2002,8/17/2015 15:03,,
2330385,HH621650,9/2/2002 21:30,003XX N CENTRAL AVE,460,BATTERY,FALSE,FALSE,1523,15,28,25,08B,,,2002,8/17/2015 15:03,,
2331311,HH626713,9/4/2002 23:45,129XX S EGGLESTON AVE,1020,ARSON,FALSE,FALSE,523,5,9,53,9,,,2002,8/17/2015 15:03,,
2333942,HH630741,9/6/2002 8:00,009XX W JACKSON BLVD,920,MOTOR VEHICLE THEFT,FALSE,FALSE,1213,12,2,28,7,,,2002,8/17/2015 15:03,,
2331798,HH609695,8/28/2002 3:31,029XX W FILLMORE ST,486,BATTERY,FALSE,TRUE,1135,11,28,29,08B,,,2002,8/17/2015 15:03,,
2332154,HH628807,9/5/2002 23:09,011XX W ERIE ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,1323,12,27,24,14,,,2002,8/17/2015 15:03,,
2332598,HH616839,8/31/2002 11:30,012XX W LELAND AVE,2017,NARCOTICS,TRUE,FALSE,2311,19,46,3,18,,,2002,8/17/2015 15:03,,
2332810,HH629005,9/6/2002 0:10,002XX N JUSTINE ST,930,MOTOR VEHICLE THEFT,FALSE,FALSE,1333,12,27,28,7,,,2002,8/17/2015 15:03,,
2334156,HH630763,9/6/2002 20:17,024XX W ARMITAGE AVE,630,BURGLARY,FALSE,FALSE,1431,14,1,22,5,,,2002,8/17/2015 15:03,,
2334319,HH630546,9/6/2002 18:15,075XX N WESTERN AVE,860,THEFT,FALSE,FALSE,2411,24,50,2,6,,,2002,8/17/2015 15:03,,
2334730,HH631881,9/6/2002 17:30,049XX N MARINE DR,820,THEFT,FALSE,FALSE,2024,20,48,3,6,,,2002,8/17/2015 15:03,,
2334894,HH622248,9/2/2002 7:30,022XX E 71ST ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,331,3,5,43,14,,,2002,8/17/2015 15:03,,
2335699,HH633704,9/8/2002 5:00,092XX S COMMERCIAL AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,423,4,10,48,14,,,2002,8/17/2015 15:03,,
2336071,HH625925,9/4/2002 17:30,037XX W LEXINGTON ST,031A,ROBBERY,FALSE,FALSE,1133,11,24,27,3,,,2002,8/17/2015 15:03,,
2336431,HH633051,9/7/2002 20:00,011XX N ROCKWELL ST,051A,ASSAULT,FALSE,FALSE,1311,12,26,24,04A,,,2002,8/17/2015 15:03,,
2336437,HH633786,9/6/2002 19:30,014XX N WICKER PARK AVE,910,MOTOR VEHICLE THEFT,TRUE,FALSE,1424,14,1,24,7,,,2002,8/17/2015 15:03,,
2337383,HH609072,8/27/2002 11:50,011XX N CENTRAL PARK AVE,2027,NARCOTICS,TRUE,FALSE,1121,11,26,23,18,,,2002,8/17/2015 15:03,,
2336724,HH634201,9/7/2002 22:00,049XX W MONTANA ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,2521,25,31,19,7,,,2002,8/17/2015 15:03,,
2337170,HH635907,8/27/2002 8:00,007XX S FEDERAL ST,820,THEFT,FALSE,FALSE,132,1,2,32,6,,,2002,8/17/2015 15:03,,
11035501,JA369176,7/29/2017 20:15,037XX N HARLEM AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,1631,16,36,17,14,1127416,1923686,2017,8/5/2017 15:50,41.9469172,-87.8070631
2338726,HH635502,9/9/2002 2:55,023XX W ROSEMONT AVE,326,ROBBERY,FALSE,FALSE,2413,24,50,2,3,,,2002,8/17/2015 15:03,,
2339395,HH576127,8/12/2002 18:45,006XX N HAMLIN AVE,2092,NARCOTICS,TRUE,FALSE,1122,11,27,23,26,,,2002,8/17/2015 15:03,,
2339488,HH620862,9/2/2002 14:00,059XX W DIVISION ST,2027,NARCOTICS,TRUE,FALSE,1511,15,29,25,18,,,2002,8/17/2015 15:03,,
2340651,HH637947,9/10/2002 7:02,002XX N MORGAN ST,460,BATTERY,TRUE,FALSE,1212,12,27,28,08B,,,2002,8/17/2015 15:03,,
2342127,HH624033,9/3/2002 20:15,050XX N BROADWAY,2022,NARCOTICS,TRUE,FALSE,2033,20,48,3,18,,,2002,8/17/2015 15:03,,
11035503,JA369119,7/29/2017 20:42,008XX N MICHIGAN AVE,860,THEFT,TRUE,FALSE,1833,18,42,8,6,1177338,1906181,2017,8/5/2017 15:50,41.89789513,-87.62409661
2343072,HH641909,9/11/2002 22:03,036XX W DOUGLAS BLVD,143A,WEAPONS VIOLATION,TRUE,FALSE,1011,10,24,29,15,,,2002,8/17/2015 15:03,,
2343268,HH642190,9/12/2002 3:47,031XX S ASHLAND AVE,430,BATTERY,FALSE,FALSE,922,9,11,59,04B,,,2002,8/17/2015 15:03,,
2343362,HH625425,9/4/2002 13:30,015XX N LOCKWOOD AVE,2093,NARCOTICS,TRUE,FALSE,2532,25,37,25,26,,,2002,8/17/2015 15:03,,
2343523,HH642539,9/12/2002 6:00,044XX W SCHOOL ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1731,17,31,16,7,,,2002,8/17/2015 15:03,,
2344493,HH644474,9/12/2002 6:00,050XX S EVANS AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,223,2,4,38,7,,,2002,8/17/2015 15:03,,
2344633,HH641207,9/11/2002 16:27,003XX E PERSHING RD,031A,ROBBERY,TRUE,FALSE,211,2,3,35,3,,,2002,8/17/2015 15:03,,
2344994,HH613780,8/29/2002 23:15,005XX S WESTERN AVE,2027,NARCOTICS,TRUE,FALSE,1135,11,2,28,18,,,2002,8/17/2015 15:03,,
2345337,HH634652,9/8/2002 16:48,072XX S EVANS AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,323,3,6,69,14,,,2002,8/17/2015 15:03,,
2345561,HH644028,9/12/2002 21:00,022XX N CALIFORNIA AVE,1210,DECEPTIVE PRACTICE,FALSE,FALSE,1414,14,35,22,11,,,2002,8/17/2015 15:03,,
2346009,HH645252,9/13/2002 11:00,033XX W ALTGELD ST,810,THEFT,FALSE,FALSE,1413,14,35,22,6,,,2002,8/17/2015 15:03,,
2346415,HH646589,9/13/2002 10:00,033XX W NORTH AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1422,14,26,23,7,,,2002,8/17/2015 15:03,,
2346995,HH646728,9/14/2002 3:15,009XX W HURON ST,460,BATTERY,TRUE,FALSE,1323,12,27,24,08B,,,2002,8/17/2015 15:03,,
2347948,HH646640,9/13/2002 23:00,064XX N MILWAUKEE AVE,460,BATTERY,FALSE,FALSE,1611,16,41,10,08B,,,2002,8/17/2015 15:03,,
11035504,JA369024,7/29/2017 20:01,033XX W VAN BUREN ST,560,ASSAULT,FALSE,FALSE,1134,11,28,27,08A,1154226,1897830,2017,8/5/2017 15:50,41.87547207,-87.70920781
2348824,HH649808,9/15/2002 1:00,035XX W FULLERTON AVE,890,THEFT,FALSE,FALSE,1413,14,26,22,6,,,2002,8/17/2015 15:03,,
2349303,HH648795,9/15/2002 2:25,023XX N WESTERN AVE,041A,BATTERY,FALSE,FALSE,1432,14,32,22,04B,,,2002,8/17/2015 15:03,,
2349678,HH640857,9/11/2002 14:10,034XX S DR MARTIN LUTHER KING JR DR,860,THEFT,FALSE,FALSE,2122,2,4,35,6,,,2002,8/17/2015 15:03,,
2350437,HH651604,9/9/2002 15:00,009XX W FULLERTON AVE,890,THEFT,FALSE,FALSE,1933,19,43,7,6,,,2002,8/17/2015 15:03,,
2350465,HH642135,9/12/2002 1:55,002XX S PULASKI RD,1320,CRIMINAL DAMAGE,FALSE,FALSE,1115,11,28,26,14,,,2002,8/17/2015 15:03,,
2350828,HH650994,9/13/2002 11:30,009XX W CERMAK RD,820,THEFT,FALSE,FALSE,1233,12,25,31,6,,,2002,8/17/2015 15:03,,
2351121,HH648935,9/15/2002 4:10,026XX W LE MOYNE ST,031A,ROBBERY,FALSE,FALSE,1423,14,26,24,3,,,2002,8/17/2015 15:03,,
11035505,JA368939,7/29/2017 19:06,0000X W 95TH ST,143A,WEAPONS VIOLATION,TRUE,FALSE,511,5,21,49,15,1177523,1841973,2017,8/5/2017 15:50,41.72169846,-87.62535986
2352974,HH652034,9/16/2002 15:00,065XX N SHERIDAN RD,820,THEFT,FALSE,FALSE,2432,24,40,1,6,,,2002,8/17/2015 15:03,,
2354386,HH656372,9/16/2002 16:00,039XX N WESTERN AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1912,19,47,5,7,,,2002,8/17/2015 15:03,,
2354582,HH657190,9/18/2002 16:00,004XX W JACKSON BLVD,810,THEFT,FALSE,FALSE,111,1,2,28,6,,,2002,8/17/2015 15:03,,
2355038,HH655602,9/17/2002 15:00,020XX W DIVERSEY PKWY,460,BATTERY,FALSE,FALSE,1913,19,1,5,08B,,,2002,8/17/2015 15:03,,
2355050,HH657561,9/19/2002 2:30,063XX N MILWAUKEE AVE,610,BURGLARY,FALSE,FALSE,1611,16,45,10,5,,,2002,8/17/2015 15:03,,
11035506,JA369220,7/29/2017 23:39,027XX N LEAVITT ST,560,ASSAULT,TRUE,FALSE,1931,19,1,7,08A,1161894,1918246,2017,8/5/2017 15:50,41.93133868,-87.68048335
2357852,HH656465,9/18/2002 15:50,0000X S LEAMINGTON AVE,460,BATTERY,FALSE,FALSE,1533,15,28,25,08B,,,2002,8/17/2015 15:03,,
2355339,HH649273,9/15/2002 10:05,009XX S WESTERN AVE,2024,NARCOTICS,TRUE,FALSE,1224,12,25,28,18,,,2002,8/17/2015 15:03,,
2356166,HH641477,9/11/2002 18:44,003XX W 90TH PL,2027,NARCOTICS,TRUE,FALSE,634,6,21,49,18,,,2002,8/17/2015 15:03,,
2356354,HH646231,9/13/2002 21:29,006XX S INDEPENDENCE BLVD,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1133,11,24,27,7,,,2002,8/17/2015 15:03,,
2361158,HH639656,9/10/2002 21:03,032XX W 55TH ST,1310,CRIMINAL DAMAGE,FALSE,FALSE,822,8,14,63,14,,,2002,8/17/2015 15:03,,
2357045,HH659877,9/20/2002 2:00,053XX S DORCHESTER AVE,031A,ROBBERY,FALSE,FALSE,2131,2,4,41,3,,,2002,8/17/2015 15:03,,
2357452,HH535822,7/28/2002 20:55,0000X N STATE ST,870,THEFT,FALSE,FALSE,122,1,42,32,6,,,2002,8/17/2015 15:03,,
2359175,HH660349,9/20/2002 10:20,016XX W 79TH ST,031A,ROBBERY,FALSE,FALSE,611,6,21,71,3,,,2002,8/17/2015 15:03,,
2361338,HH666529,9/22/2002 20:00,009XX N HERMITAGE AVE,810,THEFT,FALSE,FALSE,1322,12,1,24,6,,,2002,8/17/2015 15:03,,
2361484,HH666580,9/22/2002 20:00,043XX W CORTLAND ST,917,MOTOR VEHICLE THEFT,FALSE,FALSE,2534,25,31,20,7,,,2002,8/17/2015 15:03,,
2362808,HH667275,9/23/2002 6:00,008XX N MOZART ST,915,MOTOR VEHICLE THEFT,FALSE,FALSE,1311,12,26,24,7,,,2002,8/17/2015 15:03,,
2364548,HH667519,9/23/2002 16:17,012XX N HALSTED ST,530,ASSAULT,TRUE,FALSE,1822,18,32,8,04A,,,2002,8/17/2015 15:03,,
2366711,HH663582,9/21/2002 17:26,0000X N KILBOURN AVE,326,ROBBERY,FALSE,FALSE,1113,11,28,26,3,,,2002,8/17/2015 15:03,,
2366939,HH672931,9/26/2002 2:25,006XX N WABASH AVE,810,THEFT,FALSE,FALSE,1834,18,42,8,6,,,2002,8/17/2015 15:03,,
11035507,JA369151,7/29/2017 22:21,033XX N KENMORE AVE,460,BATTERY,FALSE,FALSE,1924,19,44,6,08B,1168686,1922386,2017,8/5/2017 15:50,41.9425544,-87.65540378
2367629,HH669721,9/24/2002 15:00,017XX W JUNEWAY TER,326,ROBBERY,FALSE,FALSE,2422,24,49,1,3,,,2002,8/17/2015 15:03,,
2367744,HH669452,9/23/2002 16:45,026XX S CALIFORNIA BLVD,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1034,10,12,30,7,,,2002,8/17/2015 15:03,,
2368079,HH665076,9/22/2002 11:25,0000X W 31ST ST,2024,NARCOTICS,TRUE,FALSE,2113,2,3,35,18,,,2002,8/17/2015 15:03,,
2368240,HH661706,9/20/2002 20:30,047XX N RACINE AVE,2025,NARCOTICS,TRUE,FALSE,2311,19,46,3,18,,,2002,8/17/2015 15:03,,
2368265,HH661714,9/20/2002 20:40,047XX N RACINE AVE,1811,NARCOTICS,TRUE,FALSE,2311,19,46,3,18,,,2002,8/17/2015 15:03,,
2368487,HH643714,9/12/2002 18:55,013XX N SPAULDING AVE,1811,NARCOTICS,TRUE,FALSE,1422,14,26,23,18,,,2002,8/17/2015 15:03,,
2369573,HH670797,9/24/2002 22:00,031XX N LAWNDALE AVE,915,MOTOR VEHICLE THEFT,FALSE,FALSE,2523,25,35,21,7,,,2002,8/17/2015 15:03,,
2369913,HH674771,9/26/2002 21:30,061XX S MOZART ST,031A,ROBBERY,TRUE,FALSE,823,8,15,66,3,,,2002,8/17/2015 15:03,,
11035508,JA369218,7/29/2017 23:00,016XX E 95TH ST,143A,WEAPONS VIOLATION,TRUE,FALSE,431,4,7,51,15,1188709,1842306,2017,8/5/2017 15:50,41.72235251,-87.58437738
2370620,HH676296,9/27/2002 10:00,014XX S CALIFORNIA BLVD,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1022,10,24,29,7,,,2002,8/17/2015 15:03,,
2370745,HH676705,9/27/2002 18:00,061XX N CLARK ST,5002,OTHER OFFENSE,TRUE,FALSE,2433,24,40,77,26,,,2002,8/17/2015 15:03,,
2370847,HH677434,9/28/2002 3:00,079XX S VINCENNES AVE,2820,OTHER OFFENSE,FALSE,FALSE,621,6,17,44,26,,,2002,8/17/2015 15:03,,
2371783,HH677239,9/28/2002 0:30,029XX N RACINE AVE,1320,CRIMINAL DAMAGE,TRUE,FALSE,1932,19,32,6,14,,,2002,8/17/2015 15:03,,
2371991,HH678356,9/28/2002 11:30,003XX W KINZIE ST,810,THEFT,FALSE,FALSE,1831,18,42,8,6,,,2002,8/17/2015 15:03,,
2372822,HH677106,8/20/2002 0:01,066XX S NORMAL BLVD,820,THEFT,FALSE,FALSE,722,7,6,68,6,,,2002,8/17/2015 15:03,,
11035510,JA369068,7/29/2017 8:00,003XX N MAYFIELD AVE,820,THEFT,FALSE,FALSE,1512,15,29,25,6,1137104,1901547,2017,8/5/2017 15:50,41.88599646,-87.7719848
2373103,HH678881,9/28/2002 19:34,111XX S VERNON AVE,486,BATTERY,FALSE,TRUE,531,5,9,49,08B,,,2002,8/17/2015 15:03,,
2373444,HH676441,9/27/2002 16:56,037XX W GRAND AVE,820,THEFT,FALSE,FALSE,2535,25,26,23,6,,,2002,8/17/2015 15:03,,
2373461,HH677779,9/28/2002 9:41,051XX W GRAND AVE,610,BURGLARY,FALSE,FALSE,2522,25,37,19,5,,,2002,8/17/2015 15:03,,
2373601,HH681418,9/26/2002 21:00,028XX N SPAULDING AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1412,14,35,21,7,,,2002,8/17/2015 15:03,,
2373879,HH680164,9/28/2002 21:00,019XX N KENNETH AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,2533,25,31,20,7,,,2002,8/17/2015 15:03,,
2375967,HH677548,9/28/2002 0:30,073XX S GREEN ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,733,7,17,68,7,,,2002,8/17/2015 15:03,,
2374314,HH679775,9/29/2002 5:15,006XX W 64TH ST,326,ROBBERY,FALSE,FALSE,723,7,20,68,3,,,2002,8/17/2015 15:03,,
2376597,HH679511,9/29/2002 1:40,006XX N FAIRBANKS CT,890,THEFT,TRUE,FALSE,1834,18,42,8,6,,,2002,8/17/2015 15:03,,
2374490,HH673019,9/26/2002 5:10,117XX S MICHIGAN AVE,1506,PROSTITUTION,TRUE,FALSE,532,5,9,53,16,,,2002,8/17/2015 15:03,,
2374923,HH682363,9/13/2002 9:00,015XX E 53RD ST,1120,DECEPTIVE PRACTICE,FALSE,FALSE,2132,2,4,41,10,,,2002,8/17/2015 15:03,,
11035511,JA369028,7/29/2017 19:00,121XX S THROOP ST,460,BATTERY,FALSE,FALSE,524,5,34,53,08B,1169862,1824213,2017,8/5/2017 15:50,41.67313164,-87.65393388
2375003,HH672491,9/25/2002 20:25,008XX W NORTH AVE,2027,NARCOTICS,TRUE,FALSE,1813,18,43,7,18,,,2002,8/17/2015 15:03,,
11035513,JA369018,7/29/2017 20:00,118XX S INDIANA AVE,560,ASSAULT,FALSE,FALSE,532,5,9,53,08A,1179707,1826307,2017,8/5/2017 15:50,41.67865924,-87.61783701
2375873,HH656394,9/18/2002 14:30,075XX N HERMITAGE AVE,2017,NARCOTICS,TRUE,FALSE,2422,24,49,1,18,,,2002,8/17/2015 15:03,,
2376326,HH668253,9/23/2002 21:28,011XX N CICERO AVE,1506,PROSTITUTION,TRUE,FALSE,1531,15,37,25,16,,,2002,8/17/2015 15:03,,
2376380,HH647435,9/14/2002 12:45,005XX W PERSHING RD,1506,PROSTITUTION,TRUE,FALSE,925,9,11,60,16,,,2002,8/17/2015 15:03,,
11035514,JA369186,7/29/2017 23:05,004XX W 63RD ST,486,BATTERY,FALSE,TRUE,711,7,20,68,08B,1174491,1863157,2017,8/5/2017 15:50,41.77989788,-87.63583648
2377111,HH678579,9/28/2002 16:37,012XX W 49TH ST,460,BATTERY,FALSE,FALSE,933,9,20,61,08B,,,2002,8/17/2015 15:03,,
2377518,HH681420,9/29/2002 20:20,030XX N HAMLIN AVE,530,ASSAULT,FALSE,FALSE,2523,25,30,21,04A,,,2002,8/17/2015 15:03,,
2377937,HH686345,10/1/2002 16:00,018XX S MICHIGAN AVE,610,BURGLARY,FALSE,FALSE,133,1,2,33,5,,,2002,8/17/2015 15:03,,
2378212,HH680437,9/29/2002 14:39,019XX W 47TH ST,1310,CRIMINAL DAMAGE,FALSE,FALSE,914,9,20,61,14,,,2002,8/17/2015 15:03,,
2378305,HH684642,10/1/2002 12:51,017XX N KOSTNER AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,2533,25,31,23,7,,,2002,8/17/2015 15:03,,
2378345,HH677981,9/28/2002 11:25,052XX N LAKE SHORE DR NB,1360,CRIMINAL TRESPASS,TRUE,FALSE,2024,20,48,3,26,,,2002,8/17/2015 15:03,,
2378515,HH665531,9/21/2002 23:00,043XX W 53RD ST,810,THEFT,FALSE,FALSE,815,8,23,57,6,,,2002,8/17/2015 15:03,,
2379668,HH681763,1/18/2001 11:00,038XX W BELMONT AVE,840,THEFT,FALSE,FALSE,1732,17,30,21,6,,,2001,8/17/2015 15:03,,
2378803,HH678282,9/25/2002 16:40,0000X N PULASKI RD,051A,ASSAULT,FALSE,FALSE,1122,11,28,26,04A,,,2002,8/17/2015 15:03,,
11035516,JA369100,7/29/2017 20:40,074XX S PHILLIPS AVE,1480,CONCEALED CARRY LICENSE VIOLATION,TRUE,FALSE,334,3,7,43,15,1193941,1855864,2017,8/5/2017 15:50,41.75943031,-87.5647701
2379426,HH687529,9/25/2002 21:00,010XX W ADDISON ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,1923,19,44,6,11,,,2002,8/17/2015 15:03,,
2389116,HH688524,10/3/2002 0:23,0000X W 103RD ST,1506,PROSTITUTION,TRUE,FALSE,511,5,9,49,16,,,2002,8/17/2015 15:03,,
2381855,HH687075,9/26/2002 16:00,020XX S LAFLIN ST,051A,ASSAULT,FALSE,FALSE,1222,12,25,31,04A,,,2002,8/17/2015 15:03,,
2381996,HH687507,10/2/2002 15:00,040XX N MILWAUKEE AVE,486,BATTERY,FALSE,TRUE,1624,16,45,15,08B,,,2002,8/17/2015 15:03,,
2382498,HH689551,10/3/2002 14:00,011XX S MORGAN ST,031A,ROBBERY,FALSE,FALSE,1232,12,25,28,3,,,2002,8/17/2015 15:03,,
2387639,HH698464,10/3/2002 7:00,053XX S CORNELL AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,2132,2,5,41,14,,,2002,8/17/2015 15:03,,
2382820,HH689554,10/3/2002 14:35,009XX W BLACKHAWK ST,810,THEFT,FALSE,FALSE,1822,18,32,8,6,,,2002,8/17/2015 15:03,,
2383080,HH676724,9/27/2002 18:47,0000X N PULASKI RD,1330,CRIMINAL TRESPASS,TRUE,FALSE,1122,11,28,26,26,,,2002,8/17/2015 15:03,,
2383511,HH693461,9/4/2002 19:15,029XX N SEMINARY AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1932,19,44,6,14,,,2002,8/17/2015 15:03,,
11035517,JA369070,7/29/2017 19:40,051XX N TRIPP AVE,500N,OTHER OFFENSE,FALSE,FALSE,1712,17,39,14,26,1147124,1933741,2017,8/5/2017 15:50,41.97415399,-87.73436284
2384746,HH695320,10/6/2002 1:00,058XX S FAIRFIELD AVE,5002,OTHER OFFENSE,FALSE,TRUE,824,8,16,63,26,,,2002,8/17/2015 15:03,,
2385139,HH678563,9/28/2002 15:20,084XX S EAST END AVE,313,ROBBERY,FALSE,FALSE,412,4,8,45,3,,,2002,8/17/2015 15:03,,
2391578,HH690116,10/3/2002 18:36,036XX S VINCENNES AVE,2024,NARCOTICS,TRUE,FALSE,212,2,4,35,18,,,2002,8/17/2015 15:03,,
2385276,HH692740,10/4/2002 20:10,006XX N RUSH ST,820,THEFT,FALSE,FALSE,1834,18,42,8,6,,,2002,8/17/2015 15:03,,
11035518,JA369164,7/29/2017 8:35,085XX S COLFAX AVE,497,BATTERY,FALSE,TRUE,423,4,7,46,04B,1194981,1848837,2017,8/5/2017 15:50,41.74012211,-87.56118973
2385494,HH693666,10/5/2002 9:30,056XX S NORMAL BLVD,041A,BATTERY,FALSE,FALSE,711,7,3,68,04B,,,2002,8/17/2015 15:03,,
2385508,HH694687,10/5/2002 18:42,057XX W MADISON ST,486,BATTERY,FALSE,TRUE,1513,15,29,25,08B,,,2002,8/17/2015 15:03,,
2385602,HH694137,10/5/2002 6:30,001XX E 113TH ST,1320,CRIMINAL DAMAGE,TRUE,FALSE,531,5,9,49,14,,,2002,8/17/2015 15:03,,
2385742,HH694433,10/5/2002 15:30,013XX N PULASKI RD,860,THEFT,TRUE,FALSE,2534,25,27,23,6,,,2002,8/17/2015 15:03,,
2385758,HH696562,10/5/2002 15:00,025XX N HALSTED ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1933,19,43,7,7,,,2002,8/17/2015 15:03,,
2385800,HH694450,10/5/2002 16:44,057XX W MADISON ST,820,THEFT,FALSE,FALSE,1513,15,29,25,6,,,2002,8/17/2015 15:03,,
2386236,HH694854,10/5/2002 20:00,032XX W 55TH ST,530,ASSAULT,TRUE,FALSE,822,8,14,63,04A,,,2002,8/17/2015 15:03,,
11035520,JA369265,7/29/2017 22:00,006XX N HAMLIN AVE,810,THEFT,FALSE,FALSE,1122,11,27,23,6,1150945,1903924,2017,8/5/2017 15:50,41.8922595,-87.72109483
2386950,HH695827,10/6/2002 10:15,010XX W BRYN MAWR AVE,820,THEFT,TRUE,FALSE,2022,20,48,77,6,,,2002,8/17/2015 15:03,,
2387529,HH683292,9/30/2002 18:30,013XX N CALIFORNIA AVE,460,BATTERY,FALSE,FALSE,1423,14,26,24,08B,,,2002,8/17/2015 15:03,,
2387594,HH695588,10/6/2002 4:50,004XX W ROOSEVELT RD,460,BATTERY,TRUE,FALSE,131,1,2,28,08B,,,2002,8/17/2015 15:03,,
2390804,HH699521,10/7/2002 21:00,032XX W 23RD ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1024,10,22,30,7,,,2002,8/17/2015 15:03,,
2391455,HH702562,10/9/2002 6:30,047XX W IRVING PARK RD,810,THEFT,FALSE,FALSE,1731,17,38,15,6,,,2002,8/17/2015 15:03,,
2392033,HH694335,10/5/2002 14:00,038XX W VAN BUREN ST,1220,DECEPTIVE PRACTICE,TRUE,FALSE,1133,11,24,26,11,,,2002,8/17/2015 15:03,,
2392216,HH703496,10/9/2002 9:00,055XX S PAYNE DR,810,THEFT,FALSE,FALSE,234,2,20,40,6,,,2002,8/17/2015 15:03,,
2392275,HH704002,10/9/2002 21:00,068XX S MARQUETTE RD ER,1320,CRIMINAL DAMAGE,FALSE,TRUE,722,7,6,69,14,,,2002,8/17/2015 15:03,,
2392430,HH697728,10/7/2002 0:01,047XX W ADDISON ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1731,17,38,15,7,,,2002,8/17/2015 15:03,,
2393260,HH704556,10/9/2002 21:00,007XX N HALSTED ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,1323,12,27,24,14,,,2002,8/17/2015 15:03,,
2393428,HH700787,10/8/2002 14:15,021XX S WABASH AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,134,1,2,33,7,,,2002,8/17/2015 15:03,,
2395522,HH706845,10/10/2002 21:00,026XX N MOBILE AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,2512,25,29,19,7,,,2002,8/17/2015 15:03,,
2393478,HH691465,10/4/2002 11:10,005XX S HOMAN AVE,460,BATTERY,FALSE,FALSE,1134,11,24,27,08B,,,2002,8/17/2015 15:03,,
2393214,HH687206,10/2/2002 13:30,002XX N HOMAN AVE,820,THEFT,FALSE,FALSE,1123,11,28,27,6,,,2002,8/17/2015 15:03,,
2393574,HH702457,10/8/2002 2:00,003XX W ERIE ST,890,THEFT,FALSE,FALSE,1831,18,42,8,6,,,2002,8/17/2015 15:03,,
2393579,HH703627,10/9/2002 19:36,051XX S INDIANA AVE,560,ASSAULT,TRUE,FALSE,232,2,3,40,08A,,,2002,8/17/2015 15:03,,
2396776,HH708834,10/12/2002 5:30,023XX W PERSHING RD,910,MOTOR VEHICLE THEFT,TRUE,FALSE,913,9,11,59,7,,,2002,8/17/2015 15:03,,
2394490,HH706402,10/11/2002 0:30,028XX N LEAVITT ST,5002,OTHER OFFENSE,FALSE,FALSE,1913,19,1,5,26,,,2002,8/17/2015 15:03,,
